               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 166,            0.056481,             0.05703,            0.057855,             0.85652,               0.139,             0.21705,             0.10244,            0.052198,            0.035824,            0.052232,           0.0072775,           0.0072775,           0.0072775
                 167,            0.055644,            0.056122,            0.056745,             0.86424,             0.13456,             0.21763,             0.10288,            0.050907,            0.034882,            0.052292,            0.007261,            0.007261,            0.007261
                 168,            0.056883,             0.05233,            0.057625,             0.84282,             0.14475,              0.2087,            0.093736,            0.052392,            0.034489,            0.052207,           0.0072445,           0.0072445,           0.0072445
                 169,            0.057631,            0.058297,             0.05827,             0.85072,             0.14603,             0.21875,             0.10674,            0.049146,            0.034998,            0.052294,            0.007228,            0.007228,            0.007228
                 170,             0.05447,            0.055851,            0.057489,             0.86291,             0.15181,             0.23486,             0.11873,            0.050835,            0.035165,            0.052014,           0.0072115,           0.0072115,           0.0072115
                 171,            0.056897,            0.057612,            0.059476,             0.82122,             0.15444,             0.21973,             0.10592,            0.050659,            0.035266,            0.051929,            0.007195,            0.007195,            0.007195
                 172,            0.056698,            0.058514,            0.056295,             0.82508,             0.16011,             0.22766,             0.11471,            0.051034,            0.034532,            0.051743,           0.0071785,           0.0071785,           0.0071785
                 173,            0.057204,            0.053973,            0.058827,             0.77502,              0.1686,             0.22214,             0.10302,            0.050328,            0.034775,            0.051617,            0.007162,            0.007162,            0.007162
                 174,            0.056723,            0.055634,            0.057772,              0.7756,             0.16237,             0.21606,             0.10181,             0.05109,            0.034682,            0.051482,           0.0071455,           0.0071455,           0.0071455
                 175,            0.055399,            0.062154,            0.059045,              0.8154,             0.13918,             0.22095,             0.10375,            0.049348,            0.034945,            0.051466,            0.007129,            0.007129,            0.007129
                 176,              0.0556,            0.053921,            0.058008,             0.82825,             0.13555,             0.22587,               0.111,            0.052211,             0.03477,            0.051304,           0.0071125,           0.0071125,           0.0071125
                 177,            0.054775,            0.054302,            0.058397,             0.82258,             0.15253,             0.23328,              0.1096,             0.04894,            0.034534,             0.05114,            0.007096,            0.007096,            0.007096
                 178,            0.055201,            0.050739,            0.056889,             0.82248,             0.15271,             0.22868,             0.10811,            0.052936,            0.034899,            0.050879,           0.0070795,           0.0070795,           0.0070795
                 179,            0.053791,            0.049487,            0.060975,              0.8364,             0.16369,             0.24036,             0.11827,            0.048431,             0.03449,            0.050865,            0.007063,            0.007063,            0.007063
                 180,            0.051815,            0.049195,            0.059749,             0.83174,             0.15483,             0.23621,             0.11501,            0.052006,             0.03519,            0.050751,           0.0070465,           0.0070465,           0.0070465
                 181,            0.055193,            0.053325,            0.058103,             0.86345,             0.15631,             0.25841,             0.12568,            0.048773,            0.034366,            0.050754,             0.00703,             0.00703,             0.00703
                 182,            0.055582,            0.054002,            0.056466,             0.80973,             0.16093,             0.23884,             0.11662,            0.049945,            0.035268,            0.050563,           0.0070135,           0.0070135,           0.0070135
                 183,            0.054109,            0.055458,            0.056994,             0.84554,             0.16909,             0.25373,             0.12472,            0.048232,            0.034281,            0.050454,            0.006997,            0.006997,            0.006997
                 184,            0.054573,            0.054869,            0.059971,             0.84293,             0.16092,             0.25436,             0.11877,            0.049617,            0.034992,            0.050357,           0.0069805,           0.0069805,           0.0069805
                 185,            0.054859,            0.053171,            0.057249,             0.81312,             0.17772,             0.24582,             0.12477,            0.049085,            0.034715,            0.050282,            0.006964,            0.006964,            0.006964
                 186,            0.055428,            0.052379,             0.05632,                0.82,             0.17443,              0.2538,             0.12073,            0.050044,            0.034218,            0.049884,           0.0069475,           0.0069475,           0.0069475
                 187,            0.054406,            0.059496,            0.056426,             0.77509,             0.19265,             0.25313,             0.12633,            0.049258,            0.033797,             0.04974,            0.006931,            0.006931,            0.006931
                 188,            0.055887,            0.055575,            0.059338,             0.72283,              0.2188,             0.25789,             0.11557,             0.04957,            0.034234,            0.049613,           0.0069145,           0.0069145,           0.0069145
                 189,            0.054189,            0.059255,            0.053805,             0.77864,              0.1901,             0.27131,             0.13358,            0.048032,            0.035784,            0.049393,            0.006898,            0.006898,            0.006898
                 190,            0.055542,            0.054088,            0.057674,             0.71266,             0.22246,             0.24793,             0.12032,            0.052483,            0.033871,            0.049213,           0.0068815,           0.0068815,           0.0068815
                 191,            0.054709,            0.058049,            0.059262,             0.75942,             0.20493,             0.27039,             0.13169,            0.048505,            0.034526,            0.049136,            0.006865,            0.006865,            0.006865
                 192,            0.054415,            0.056444,            0.056458,             0.80064,             0.17503,             0.25857,             0.12105,            0.051474,            0.035089,            0.048978,           0.0068485,           0.0068485,           0.0068485
                 193,            0.055257,            0.053822,            0.057919,             0.81348,             0.17234,             0.28225,             0.13424,            0.048486,             0.03443,            0.048947,            0.006832,            0.006832,            0.006832
                 194,            0.055677,            0.050184,            0.055015,             0.81045,             0.18259,              0.2669,              0.1207,            0.049522,            0.034176,            0.048846,           0.0068155,           0.0068155,           0.0068155
                 195,            0.053357,            0.049509,            0.057331,             0.81145,             0.18514,             0.26735,             0.12448,            0.048224,            0.033702,            0.048872,            0.006799,            0.006799,            0.006799
                 196,            0.054415,            0.051844,            0.055195,             0.79255,              0.1915,             0.26707,             0.11478,            0.050573,            0.034005,             0.04859,           0.0067825,           0.0067825,           0.0067825
                 197,            0.055308,            0.054004,            0.055246,             0.76363,             0.21906,             0.27215,             0.13439,            0.047753,            0.033588,            0.048442,            0.006766,            0.006766,            0.006766
                 198,            0.054572,            0.052659,            0.052521,             0.77449,             0.22045,             0.27549,             0.12753,            0.048985,            0.034137,            0.048192,           0.0067495,           0.0067495,           0.0067495
                 199,            0.055009,            0.054946,            0.053928,             0.76783,             0.22293,             0.27126,             0.13865,            0.048869,            0.033743,            0.048206,            0.006733,            0.006733,            0.006733
                 200,            0.055622,            0.056702,            0.053959,             0.76809,             0.21608,             0.27206,             0.13723,            0.046941,            0.034487,            0.048171,           0.0067165,           0.0067165,           0.0067165
                 201,             0.05341,            0.047742,            0.058217,             0.78734,             0.20179,             0.27661,             0.14084,            0.047869,            0.034181,            0.048156,              0.0067,              0.0067,              0.0067
                 202,            0.053637,            0.055025,            0.054648,              0.7358,              0.2211,             0.27234,             0.13846,            0.047579,            0.034055,            0.047942,           0.0066835,           0.0066835,           0.0066835
                 203,            0.054418,            0.051299,            0.055005,             0.75771,             0.22449,             0.27463,             0.14384,            0.047528,            0.033414,            0.047753,            0.006667,            0.006667,            0.006667
                 204,            0.054089,            0.053706,            0.055816,             0.76446,             0.22676,             0.27925,             0.13293,            0.048252,            0.033954,            0.047465,           0.0066505,           0.0066505,           0.0066505
                 205,            0.053162,            0.055047,             0.05792,             0.78008,             0.21006,              0.2895,              0.1467,            0.048334,            0.034281,            0.047306,            0.006634,            0.006634,            0.006634
                 206,            0.053701,            0.049903,            0.054027,             0.78106,             0.20811,             0.30193,             0.14515,            0.049123,            0.034464,            0.047137,           0.0066175,           0.0066175,           0.0066175
                 207,            0.053921,            0.059857,            0.051986,             0.75072,             0.21837,             0.30631,             0.15987,            0.047712,            0.034465,             0.04702,            0.006601,            0.006601,            0.006601
                 208,            0.054224,            0.054801,             0.05519,             0.79991,             0.20426,             0.30527,             0.14232,            0.049899,            0.033861,            0.046784,           0.0065845,           0.0065845,           0.0065845
                 209,            0.054051,            0.052131,            0.054624,             0.76316,              0.2328,             0.32194,             0.16994,            0.047009,             0.03368,            0.046757,            0.006568,            0.006568,            0.006568
                 210,            0.055199,            0.060422,            0.052058,             0.74204,             0.24316,             0.31139,             0.14981,            0.049502,            0.034112,            0.046633,           0.0065515,           0.0065515,           0.0065515
                 211,            0.053777,             0.05224,            0.055375,              0.7396,             0.24802,             0.31951,             0.16567,            0.047329,            0.034179,            0.046734,            0.006535,            0.006535,            0.006535
                 212,            0.056087,            0.052348,            0.055223,             0.73244,             0.23347,             0.29815,             0.14196,            0.048953,            0.034244,             0.04651,           0.0065185,           0.0065185,           0.0065185
                 213,            0.054389,            0.054119,            0.054751,             0.74318,             0.22735,              0.3112,                0.16,            0.046732,            0.033372,            0.046545,            0.006502,            0.006502,            0.006502
                 214,            0.054807,              0.0512,            0.054961,             0.73732,             0.23817,             0.30285,             0.14171,            0.048964,             0.03334,            0.046302,           0.0064855,           0.0064855,           0.0064855
                 215,            0.053999,            0.051022,            0.052667,              0.7846,             0.22374,             0.31552,             0.15774,            0.047763,            0.033021,            0.046098,            0.006469,            0.006469,            0.006469
                 216,            0.054873,            0.051802,            0.052788,             0.81834,             0.18874,             0.31667,             0.15001,             0.04869,            0.033379,             0.04597,           0.0064525,           0.0064525,           0.0064525
                 217,            0.053844,            0.052198,             0.05162,             0.84673,             0.18252,             0.34016,             0.17014,             0.04722,            0.033272,            0.045962,            0.006436,            0.006436,            0.006436
                 218,            0.053326,            0.046968,            0.055873,             0.82722,             0.18635,             0.33035,             0.16399,            0.048198,            0.033517,            0.045928,           0.0064195,           0.0064195,           0.0064195
                 219,            0.053382,            0.055679,             0.05572,             0.82965,             0.19184,             0.32814,             0.16497,            0.046717,            0.034255,            0.046109,            0.006403,            0.006403,            0.006403
                 220,            0.053266,            0.059382,            0.052798,             0.83616,             0.18967,             0.31972,             0.16494,            0.047049,            0.033334,            0.045807,           0.0063865,           0.0063865,           0.0063865
                 221,            0.052896,            0.050399,            0.051993,             0.83256,             0.19263,             0.32101,             0.16087,            0.047192,             0.03305,            0.045969,             0.00637,             0.00637,             0.00637
                 222,             0.05316,            0.054897,            0.050844,             0.82876,             0.19644,             0.31989,             0.16334,            0.046678,            0.033536,            0.045886,           0.0063535,           0.0063535,           0.0063535
                 223,            0.052012,            0.048698,            0.052995,             0.82494,             0.20103,             0.32467,             0.16578,            0.046828,            0.033638,            0.045826,            0.006337,            0.006337,            0.006337
                 224,            0.052374,            0.050821,            0.055793,              0.8205,             0.20706,             0.32385,             0.15387,            0.048276,            0.034046,            0.045669,           0.0063205,           0.0063205,           0.0063205
                 225,            0.055109,            0.054177,             0.05163,             0.78179,             0.21855,             0.33573,             0.16175,            0.047294,            0.033608,            0.045656,            0.006304,            0.006304,            0.006304
                 226,             0.05368,            0.052857,            0.055044,             0.78134,             0.21741,             0.33588,             0.16626,            0.047099,            0.033744,             0.04545,           0.0062875,           0.0062875,           0.0062875
                 227,            0.052418,            0.048957,            0.050752,             0.78935,             0.22452,             0.34408,             0.16956,            0.047158,             0.03371,            0.045197,            0.006271,            0.006271,            0.006271
                 228,            0.053166,            0.053904,            0.052117,             0.75794,             0.23478,             0.32959,             0.16443,            0.047411,            0.033055,            0.045048,           0.0062545,           0.0062545,           0.0062545
                 229,            0.054303,            0.050022,            0.056498,             0.76938,             0.22762,             0.33348,             0.17601,            0.045247,             0.03293,            0.044825,            0.006238,            0.006238,            0.006238
                 230,             0.05249,            0.054262,            0.053151,             0.80289,             0.20753,             0.32919,             0.17093,            0.046847,            0.032781,            0.044646,           0.0062215,           0.0062215,           0.0062215
                 231,            0.053405,            0.051628,            0.051226,             0.80266,             0.21027,             0.32978,             0.17208,            0.045674,            0.032745,            0.044482,            0.006205,            0.006205,            0.006205
                 232,            0.052839,            0.050152,            0.052964,             0.78696,             0.23054,             0.33203,             0.18006,            0.045593,            0.032653,            0.044367,           0.0061885,           0.0061885,           0.0061885
                 233,            0.052049,            0.052522,             0.05445,             0.77107,             0.22514,             0.33007,             0.17459,             0.04675,            0.032857,            0.044229,            0.006172,            0.006172,            0.006172
                 234,            0.052039,            0.050917,              0.0504,             0.79481,             0.21813,             0.34242,             0.17997,            0.045573,            0.032635,            0.044282,           0.0061555,           0.0061555,           0.0061555
                 235,            0.052182,             0.05084,            0.053977,             0.79296,             0.21103,             0.34562,             0.17728,            0.046772,            0.033415,            0.044076,            0.006139,            0.006139,            0.006139
                 236,            0.051987,            0.050668,            0.051523,             0.82902,             0.20906,             0.34885,             0.18366,            0.045642,            0.033265,            0.043992,           0.0061225,           0.0061225,           0.0061225
                 237,            0.052827,             0.05128,             0.05041,             0.80312,              0.2129,             0.34955,             0.17109,            0.047206,            0.033503,            0.043753,            0.006106,            0.006106,            0.006106
                 238,            0.051296,            0.050738,            0.052471,             0.78576,             0.23681,             0.34586,             0.18123,            0.045775,            0.033447,            0.043649,           0.0060895,           0.0060895,           0.0060895
                 239,            0.052901,            0.050222,            0.053802,             0.80685,             0.22452,             0.34862,             0.17737,            0.047484,            0.033332,            0.043586,            0.006073,            0.006073,            0.006073
                 240,            0.053197,            0.051305,            0.051792,             0.82977,             0.22316,              0.3648,             0.18827,            0.045022,            0.033554,            0.043481,           0.0060565,           0.0060565,           0.0060565
                 241,            0.053323,            0.052078,            0.052855,             0.81391,             0.21748,             0.35711,              0.1665,            0.048616,            0.033662,            0.043277,             0.00604,             0.00604,             0.00604
                 242,            0.052479,             0.05269,            0.050283,             0.84255,             0.21061,             0.37154,             0.19702,            0.045118,            0.032818,             0.04322,           0.0060235,           0.0060235,           0.0060235
                 243,            0.051906,            0.047142,              0.0525,             0.81148,             0.21985,             0.35316,             0.18047,            0.046432,            0.033051,            0.043043,            0.006007,            0.006007,            0.006007
                 244,            0.053636,            0.051312,            0.047702,             0.81251,             0.23472,             0.36972,              0.1933,            0.045359,            0.033433,            0.043117,           0.0059905,           0.0059905,           0.0059905
                 245,            0.051992,            0.046813,            0.050318,              0.8171,             0.21289,             0.36296,             0.18899,            0.045916,            0.033394,            0.043076,            0.005974,            0.005974,            0.005974
                 246,            0.053487,            0.049218,            0.047587,             0.83844,               0.223,             0.36277,             0.18726,            0.045434,            0.033347,            0.043191,           0.0059575,           0.0059575,           0.0059575
                 247,            0.050438,            0.049788,            0.052158,             0.81118,             0.22766,             0.36451,             0.18067,            0.046803,            0.033524,             0.04305,            0.005941,            0.005941,            0.005941
                 248,            0.052594,            0.051724,            0.050359,             0.81224,             0.23915,              0.3707,             0.19704,            0.045086,            0.032586,            0.043114,           0.0059245,           0.0059245,           0.0059245
                 249,            0.052323,            0.053712,            0.048809,             0.79418,             0.24025,             0.37025,             0.18438,            0.047293,            0.032884,            0.042757,            0.005908,            0.005908,            0.005908
                 250,             0.05459,            0.052756,            0.049989,             0.79759,             0.24902,             0.36919,             0.20152,            0.044545,            0.032199,            0.042656,           0.0058915,           0.0058915,           0.0058915
                 251,            0.052043,            0.052789,            0.048749,             0.79274,             0.25621,             0.38111,             0.20174,            0.045853,            0.032609,            0.042506,            0.005875,            0.005875,            0.005875
                 252,            0.049689,            0.047875,            0.049529,             0.79154,             0.26705,             0.38583,             0.20981,            0.044167,            0.032408,            0.042469,           0.0058585,           0.0058585,           0.0058585
                 253,            0.050678,            0.050665,            0.048285,             0.82664,             0.22819,             0.38866,             0.19697,            0.045177,            0.033091,            0.042441,            0.005842,            0.005842,            0.005842
                 254,            0.052444,            0.054097,            0.049092,             0.83134,             0.22971,              0.3841,             0.20024,            0.044697,            0.033305,            0.042386,           0.0058255,           0.0058255,           0.0058255
                 255,            0.051248,            0.053157,            0.052075,             0.83361,             0.23161,             0.38417,             0.18846,            0.046646,            0.033073,            0.042322,            0.005809,            0.005809,            0.005809
                 256,             0.05059,            0.051324,            0.047814,             0.81898,             0.25327,             0.38714,             0.20834,            0.044673,            0.032772,             0.04214,           0.0057925,           0.0057925,           0.0057925
                 257,            0.049039,            0.048778,            0.049503,             0.84353,             0.22648,             0.38973,             0.21133,            0.045925,            0.032708,             0.04196,            0.005776,            0.005776,            0.005776
                 258,            0.052786,            0.051534,              0.0482,             0.84332,             0.22653,             0.38091,             0.21465,            0.045125,            0.032221,            0.041896,           0.0057595,           0.0057595,           0.0057595
                 259,            0.051777,            0.050335,            0.051884,             0.85401,             0.23389,             0.38966,             0.21107,            0.046166,            0.032467,            0.041728,            0.005743,            0.005743,            0.005743
                 260,            0.052003,            0.050753,            0.049938,             0.86041,             0.22683,             0.39076,             0.22292,            0.044875,            0.032676,            0.041731,           0.0057265,           0.0057265,           0.0057265
                 261,             0.05077,             0.05008,            0.045799,             0.87494,             0.21948,             0.38858,             0.20863,            0.045589,            0.033564,            0.041498,             0.00571,             0.00571,             0.00571
                 262,            0.049902,            0.047269,            0.047731,             0.87184,             0.22632,             0.40245,             0.22053,            0.045008,            0.032904,            0.041491,           0.0056935,           0.0056935,           0.0056935
                 263,            0.052877,            0.051079,            0.050194,             0.85535,             0.22469,              0.3932,             0.20081,            0.046221,            0.032718,            0.041323,            0.005677,            0.005677,            0.005677
                 264,            0.051057,            0.050287,            0.048942,             0.86932,             0.22692,             0.40416,              0.2217,            0.043868,            0.032279,             0.04131,           0.0056605,           0.0056605,           0.0056605
                 265,            0.051179,            0.049777,            0.051232,             0.84493,             0.22066,             0.39196,             0.20484,            0.046188,            0.032267,            0.041289,            0.005644,            0.005644,            0.005644
                 266,            0.050901,            0.047487,              0.0482,             0.87332,             0.22232,             0.39275,             0.21848,            0.043578,            0.032019,            0.041448,           0.0056275,           0.0056275,           0.0056275
                 267,            0.052357,            0.056479,            0.049677,             0.85528,             0.21512,             0.38295,             0.19982,            0.044885,            0.032452,            0.041226,            0.005611,            0.005611,            0.005611
                 268,            0.050079,            0.056587,            0.049296,             0.85997,             0.22359,             0.38399,             0.20743,            0.044151,            0.032237,            0.041109,           0.0055945,           0.0055945,           0.0055945
                 269,            0.050926,            0.053615,            0.048376,             0.86328,             0.21702,             0.39331,             0.21055,            0.044244,            0.031786,            0.040879,            0.005578,            0.005578,            0.005578
                 270,             0.04986,            0.051505,            0.047717,             0.85873,             0.22149,             0.39029,             0.22341,            0.043542,            0.031604,            0.040753,           0.0055615,           0.0055615,           0.0055615
                 271,            0.050643,            0.052697,             0.04935,             0.84571,             0.22928,              0.4029,              0.2108,            0.045801,            0.031799,            0.040555,            0.005545,            0.005545,            0.005545
                 272,            0.053062,            0.047373,            0.051329,             0.86795,             0.23633,             0.40631,              0.2267,            0.043624,            0.031545,            0.040565,           0.0055285,           0.0055285,           0.0055285
                 273,            0.050056,            0.051263,            0.046915,             0.86967,             0.22939,             0.41365,             0.21245,            0.044738,            0.032491,            0.040453,            0.005512,            0.005512,            0.005512
                 274,            0.051038,            0.049689,            0.048762,             0.87048,             0.23992,             0.42225,             0.24015,            0.042856,            0.031715,            0.040475,           0.0054955,           0.0054955,           0.0054955
                 275,            0.049046,            0.049492,            0.049323,             0.85997,             0.23829,              0.4242,             0.23924,            0.043353,            0.031918,            0.040294,            0.005479,            0.005479,            0.005479
                 276,            0.049863,            0.045926,            0.048786,             0.78811,             0.26728,             0.42545,              0.2441,            0.043815,            0.031421,            0.040212,           0.0054625,           0.0054625,           0.0054625
                 277,            0.050864,            0.050841,            0.045896,             0.85088,             0.24343,             0.42656,             0.23092,            0.044222,            0.031489,            0.040046,            0.005446,            0.005446,            0.005446
                 278,            0.049173,             0.04789,            0.049111,             0.85832,             0.24329,             0.42905,             0.24253,            0.043137,            0.032085,            0.039941,           0.0054295,           0.0054295,           0.0054295
                 279,            0.050535,             0.04949,            0.049878,              0.7993,             0.28796,             0.44236,             0.24252,            0.043558,             0.03182,            0.039697,            0.005413,            0.005413,            0.005413
                 280,            0.050653,            0.051321,            0.047462,             0.78696,             0.29231,             0.43853,             0.24556,             0.04297,            0.031656,            0.039523,           0.0053965,           0.0053965,           0.0053965
                 281,            0.051049,            0.049923,            0.047407,             0.81138,              0.2832,             0.43557,             0.23588,            0.043529,             0.03152,            0.039351,             0.00538,             0.00538,             0.00538
                 282,            0.050387,            0.050651,             0.04415,             0.81186,             0.27551,             0.42963,             0.23883,            0.043421,            0.031146,            0.039358,           0.0053635,           0.0053635,           0.0053635
                 283,            0.050134,            0.048364,            0.045819,             0.85161,             0.24008,             0.42323,             0.22375,            0.044102,            0.031364,            0.039228,            0.005347,            0.005347,            0.005347
                 284,            0.050681,            0.048259,            0.044933,             0.86087,             0.24219,             0.43452,             0.24398,            0.043185,            0.031216,            0.039234,           0.0053305,           0.0053305,           0.0053305
                 285,             0.04976,            0.051302,            0.046743,             0.85983,             0.24863,             0.43684,             0.23644,            0.044401,             0.03137,            0.039138,            0.005314,            0.005314,            0.005314
                 286,            0.051414,            0.053431,            0.047142,             0.84587,             0.25305,             0.44105,             0.24786,            0.042417,            0.030954,            0.039086,           0.0052975,           0.0052975,           0.0052975
                 287,            0.049088,             0.04547,            0.047248,             0.86095,             0.24639,             0.43763,             0.23634,            0.044032,            0.030703,            0.038923,            0.005281,            0.005281,            0.005281
                 288,             0.04947,            0.045886,            0.049424,             0.84468,             0.26295,             0.44306,             0.25388,            0.042761,            0.030611,            0.038869,           0.0052645,           0.0052645,           0.0052645
                 289,            0.050868,            0.047199,              0.0484,             0.86305,             0.24591,             0.44114,             0.24216,            0.043652,            0.031118,            0.038822,            0.005248,            0.005248,            0.005248
                 290,            0.050072,            0.046936,            0.044875,             0.85294,             0.25281,              0.4411,             0.24965,            0.043304,            0.030974,            0.038796,           0.0052315,           0.0052315,           0.0052315
                 291,            0.049732,            0.050182,            0.047441,             0.85591,             0.25626,             0.45071,             0.25219,            0.043148,            0.031144,            0.038616,            0.005215,            0.005215,            0.005215
                 292,            0.049104,            0.046719,            0.046598,             0.85937,             0.26042,             0.45134,             0.26105,             0.04237,            0.031222,            0.038531,           0.0051985,           0.0051985,           0.0051985
                 293,            0.048651,            0.047647,            0.044327,             0.86593,             0.25879,             0.45353,             0.25167,            0.044082,             0.03134,            0.038355,            0.005182,            0.005182,            0.005182
                 294,            0.050167,            0.043699,            0.050296,             0.87449,             0.26028,              0.4724,             0.26817,            0.041976,            0.031216,            0.038318,           0.0051655,           0.0051655,           0.0051655
                 295,            0.051079,            0.049181,            0.046167,             0.88152,             0.24545,             0.46151,             0.24111,            0.044184,            0.031503,            0.038124,            0.005149,            0.005149,            0.005149
                 296,            0.049164,            0.047725,             0.04783,             0.87067,             0.25309,             0.47416,             0.27017,            0.042413,            0.031022,            0.038085,           0.0051325,           0.0051325,           0.0051325
                 297,            0.050538,            0.049513,            0.047355,             0.86646,             0.25605,             0.49031,             0.27785,            0.043555,            0.031289,            0.038084,            0.005116,            0.005116,            0.005116
                 298,            0.046926,            0.045296,            0.046992,             0.88176,             0.24413,             0.48406,             0.27791,            0.042066,            0.030943,            0.038088,           0.0050995,           0.0050995,           0.0050995
                 299,            0.048793,            0.048683,            0.047637,             0.87164,             0.25082,             0.47655,             0.25241,            0.043335,            0.031302,            0.037948,            0.005083,            0.005083,            0.005083
                 300,            0.048698,            0.054724,            0.045436,             0.83938,             0.26703,             0.47812,             0.27389,            0.041845,            0.031055,            0.037907,           0.0050665,           0.0050665,           0.0050665
                 301,            0.049788,             0.04859,            0.044769,             0.83193,              0.2766,              0.4796,             0.26897,            0.043438,            0.031063,            0.037815,             0.00505,             0.00505,             0.00505
                 302,            0.048608,            0.049153,            0.045609,             0.84859,             0.27092,             0.48731,             0.28134,            0.041831,              0.0309,            0.037812,           0.0050335,           0.0050335,           0.0050335
                 303,            0.048357,            0.048948,            0.047271,             0.83971,             0.27612,             0.48688,             0.27382,            0.042852,            0.031089,            0.037684,            0.005017,            0.005017,            0.005017
                 304,            0.048385,            0.047448,            0.046402,             0.85755,             0.27216,             0.49246,             0.28655,             0.04159,            0.030752,            0.037651,           0.0050005,           0.0050005,           0.0050005
                 305,            0.049469,            0.047472,            0.047748,             0.75997,             0.32901,             0.48642,             0.27078,            0.042694,            0.030856,            0.037493,            0.004984,            0.004984,            0.004984
                 306,            0.048838,            0.050219,            0.043758,             0.78306,             0.31353,             0.49239,             0.28286,            0.041549,            0.030639,            0.037421,           0.0049675,           0.0049675,           0.0049675
                 307,            0.049368,            0.049698,            0.045019,             0.78515,             0.31335,              0.4857,             0.25665,            0.043281,            0.030962,            0.037313,            0.004951,            0.004951,            0.004951
                 308,            0.049373,             0.04892,            0.045433,              0.7948,             0.30675,             0.49084,             0.27339,            0.041316,            0.030865,            0.037289,           0.0049345,           0.0049345,           0.0049345
                 309,            0.047961,            0.048935,            0.045924,             0.79248,             0.31143,             0.50142,             0.27824,            0.042539,            0.030946,            0.037181,            0.004918,            0.004918,            0.004918
                 310,            0.050122,            0.049934,            0.045383,             0.80403,             0.30542,             0.50322,              0.3004,            0.041233,             0.03077,            0.037202,           0.0049015,           0.0049015,           0.0049015
                 311,            0.049117,            0.047573,            0.045352,             0.79611,              0.3093,             0.49209,             0.28148,             0.04233,            0.031004,            0.037148,            0.004885,            0.004885,            0.004885
                 312,            0.047242,            0.048998,            0.045496,             0.80518,             0.30831,             0.50481,             0.29669,            0.041125,            0.030623,            0.037156,           0.0048685,           0.0048685,           0.0048685
                 313,            0.051632,            0.055637,            0.045072,              0.7995,             0.31579,             0.50782,              0.2956,            0.041984,            0.031081,            0.036984,            0.004852,            0.004852,            0.004852
                 314,            0.047945,            0.045788,            0.045363,             0.81939,             0.30892,             0.51469,             0.30696,            0.041208,            0.031163,            0.036963,           0.0048355,           0.0048355,           0.0048355
                 315,            0.046004,             0.04585,             0.04678,             0.81597,             0.31223,             0.50253,             0.28317,            0.042653,            0.031481,            0.036942,            0.004819,            0.004819,            0.004819
                 316,            0.048869,            0.050885,            0.045685,             0.82115,             0.30969,             0.50612,             0.29522,            0.041088,             0.03122,            0.036912,           0.0048025,           0.0048025,           0.0048025
                 317,            0.046607,            0.042896,            0.046059,              0.8128,             0.32446,             0.50666,             0.28821,            0.042032,             0.03066,             0.03666,            0.004786,            0.004786,            0.004786
                 318,            0.048447,            0.047043,            0.045798,             0.80946,             0.32113,             0.50348,             0.28728,            0.041668,            0.030427,            0.036586,           0.0047695,           0.0047695,           0.0047695
                 319,            0.050376,            0.051248,            0.045918,             0.80758,             0.33397,             0.51824,             0.28736,            0.042368,            0.030588,            0.036471,            0.004753,            0.004753,            0.004753
                 320,            0.048999,            0.050299,            0.045389,              0.8249,             0.32163,             0.50889,             0.28799,            0.041221,            0.030424,            0.036447,           0.0047365,           0.0047365,           0.0047365
                 321,            0.048849,             0.04623,             0.04595,             0.83226,             0.31686,             0.51152,             0.27731,            0.042911,            0.030442,            0.036347,             0.00472,             0.00472,             0.00472
                 322,            0.048198,            0.042775,            0.046528,             0.84256,             0.31023,             0.51906,             0.29687,            0.041954,            0.030212,            0.036344,           0.0047035,           0.0047035,           0.0047035
                 323,             0.04852,             0.05046,            0.042421,              0.8291,             0.31833,             0.50833,              0.2902,            0.042497,            0.030288,            0.036236,            0.004687,            0.004687,            0.004687
                 324,            0.048515,            0.044372,            0.042599,             0.82785,             0.31451,             0.51336,             0.30154,            0.041875,            0.030253,            0.036256,           0.0046705,           0.0046705,           0.0046705
                 325,            0.049783,            0.049148,            0.042283,             0.83102,             0.31862,             0.51574,             0.29319,            0.041924,            0.030274,            0.036124,            0.004654,            0.004654,            0.004654
                 326,             0.04822,            0.046711,            0.043697,             0.83748,             0.31791,             0.51596,             0.29972,             0.04119,            0.030189,            0.036104,           0.0046375,           0.0046375,           0.0046375
                 327,            0.047726,            0.045517,            0.045258,             0.80946,             0.32472,             0.50942,             0.29789,            0.041398,            0.030366,            0.035945,            0.004621,            0.004621,            0.004621
                 328,            0.046824,            0.045361,            0.046153,             0.82006,             0.32865,             0.51344,             0.30505,            0.040715,            0.029986,            0.035922,           0.0046045,           0.0046045,           0.0046045
                 329,            0.045973,            0.047715,            0.044661,             0.81799,             0.32851,             0.51818,             0.30539,             0.04105,            0.030078,            0.035815,            0.004588,            0.004588,            0.004588
                 330,            0.047139,            0.046481,             0.04519,             0.82128,             0.32743,             0.51466,              0.3098,            0.040689,            0.029927,            0.035844,           0.0045715,           0.0045715,           0.0045715
                 331,              0.0477,            0.046176,            0.044874,             0.81554,             0.33756,             0.51024,             0.29153,            0.041883,            0.029938,            0.035672,            0.004555,            0.004555,            0.004555
